run_id,fault_type,scenario,data_source,t_rel,req_count,err_rate,p50_ms,p95_ms,max_ms,active_pods,p50_ratio,tail_ratio
run_memleak_test,memory_leak,1,measured,68.4,184,0.9783,5841.3,7757.5,7843.7,3,35.683,1.328
run_memleak_test,memory_leak,1,measured,69.4,20,0.95,6260.7,6383.3,6610.6,1,38.245,1.02
run_memleak_test,memory_leak,1,measured,70.4,4,1.0,5886.7,6022.1,6022.1,0,35.96,1.023
run_memleak_test,memory_leak,1,measured,71.4,18,1.0,5027.7,5108.2,5134.1,0,30.713,1.016
run_memleak_test,memory_leak,1,measured,72.4,24,1.0,5152.8,5248.0,5258.5,0,31.477,1.018
run_memleak_test,memory_leak,1,measured,73.4,3,1.0,5090.8,5105.7,5105.7,0,31.098,1.003
run_memleak_test,memory_leak,1,measured,74.4,148,0.9865,5146.5,5283.7,5313.9,2,31.439,1.027
run_memleak_test,memory_leak,1,measured,75.4,12,1.0,5026.9,5060.6,5063.5,0,30.708,1.007
run_memleak_test,memory_leak,1,measured,76.4,51,1.0,5051.3,5228.2,5249.5,0,30.857,1.035
run_memleak_test,memory_leak,1,measured,77.4,17,1.0,5031.0,5063.7,5091.0,0,30.733,1.006
run_memleak_test,memory_leak,1,measured,78.4,3,1.0,5043.3,5050.3,5050.3,0,30.808,1.001
run_memleak_test,memory_leak,1,measured,79.4,86,0.9884,5096.4,5298.7,5309.6,1,31.133,1.04
run_memleak_test,memory_leak,1,measured,80.4,65,0.9846,5068.5,5174.5,5190.9,1,30.962,1.021
run_memleak_test,memory_leak,1,measured,81.4,69,0.9855,5189.8,5329.3,5338.2,1,31.703,1.027
run_memleak_test,memory_leak,1,measured,82.4,16,1.0,5045.3,5218.2,5324.8,0,30.82,1.034
run_memleak_test,memory_leak,1,measured,83.4,2,1.0,5048.4,5049.6,5049.6,0,30.839,1.0
run_memleak_test,memory_leak,1,measured,84.4,68,0.9706,5077.3,5177.7,5184.9,2,31.016,1.02
run_memleak_test,memory_leak,1,measured,85.4,78,0.9872,5073.8,5125.3,5137.1,1,30.995,1.01
run_memleak_test,memory_leak,1,measured,86.4,51,0.9804,5020.6,5056.3,5059.1,1,30.67,1.007
run_memleak_test,memory_leak,1,measured,87.4,21,0.9524,5048.2,5198.6,5199.5,1,30.838,1.03
run_memleak_test,memory_leak,1,measured,88.4,3,1.0,5020.6,5040.4,5040.4,0,30.67,1.004
run_memleak_test,memory_leak,1,measured,89.4,50,1.0,5023.5,5054.1,5065.3,0,30.687,1.006
